0.741935,0.290323,0.135849,-0.0577067,0,0
X,Y,F11,F12,F21,F22
0.774194,0.290323,0.136951,-0.0678584,0,0
X,Y,F11,F12,F21,F22
0.806452,0.290323,0.133807,-0.0681395,0,0
X,Y,F11,F12,F21,F22
0.83871,0.290323,0.135826,-0.0752792,0,0
X,Y,F11,F12,F21,F22
0.870968,0.290323,0.134053,-0.0790569,0,0
X,Y,F11,F12,F21,F22
0.903226,0.290323,0.137919,-0.0822195,0,0
X,Y,F11,F12,F21,F22
0.935484,0.290323,0.127058,-0.087803,0,0
X,Y,F11,F12,F21,F22
0.967742,0.290323,0.135554,-0.0858954,0,0
X,Y,F11,F12,F21,F22
1,0.290323,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.322581,0.128782,0.086078,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.322581,0.123538,0.0881012,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.322581,0.124613,0.0865677,0,0
X,Y,F11,F12,F21,F22
0.129032,0.322581,0.127715,0.0787585,0,0
X,Y,F11,F12,F21,F22
0.16129,0.322581,0.129819,0.0711251,0,0
X,Y,F11,F12,F21,F22
0.193548,0.322581,0.130362,0.0696547,0,0
X,Y,F11,F12,F21,F22
0.225806,0.322581,0.130127,0.0631073,0,0
X,Y,F11,F12,F21,F22
0.258065,0.322581,0.130921,0.0583298,0,0
X,Y,F11,F12,F21,F22
0.290323,0.322581,0.130264,0.0496405,0,0
X,Y,F11,F12,F21,F22
0.322581,0.322581,0.129037,0.0430208,0,0
X,Y,F11,F12,F21,F22
0.354839,0.322581,0.130933,0.0351191,0,0
X,Y,F11,F12,F21,F22
0.387097,0.322581,0.127135,0.0296081,0,0
X,Y,F11,F12,F21,F22
0.419355,0.322581,0.125827,0.0217043,0,0
X,Y,F11,F12,F21,F22
0.451613,0.322581,0.123752,0.0131987,0,0
X,Y,F11,F12,F21,F22
0.483871,0.322581,0.121543,0.00398475,0,0
X,Y,F11,F12,F21,F22
0.516129,0.322581,0.121393,-0.00408159,0,0
X,Y,F11,F12,F21,F22
0.548387,0.322581,0.124027,-0.0139434,0,0
X,Y,F11,F12,F21,F22
0.580645,0.322581,0.125441,-0.019842,0,0
X,Y,F11,F12,F21,F22
0.612903,0.322581,0.12589,-0.028952,0,0
X,Y,F11,F12,F21,F22
0.645161,0.322581,0.128042,-0.0358032,0,0
X,Y,F11,F12,F21,F22
0.677419,0.322581,0.130482,-0.0435691,0,0
X,Y,F11,F12,F21,F22
0.709677,0.322581,0.13066,-0.0517838,0,0
X,Y,F11,F12,F21,F22
0.741935,0.322581,0.133228,-0.0554567,0,0
X,Y,F11,F12,F21,F22
0.774194,0.322581,0.129146,-0.0617873,0,0
X,Y,F11,F12,F21,F22
